"","id","time","h","k_level","i_level","yg_level","si_level","lkt","lmt","lyt","lk2","lm2","lkm","kelas_true","ielas_true","yg","k","i","si","kk","ii","ki","m_y_share","ln_m_y_share","big_Y","errors"
"8243",275,23,1,1232.701,343.76331,444.87021,0.77272719,7.1169629,5.8399534,6.0977826,50.651161,34.105057,41.562733,0.25,0.64999998,6.0977826,7.1169629,5.8399534,-0.25782922,50.651161,34.105057,41.562733,0.772727196096138,-0.257829208471809,2.64960218184454,-0.167660474322309
"8244",275,24,1,1171.066,388.32471,422.19321,0.9197796,7.0656695,5.9618421,6.0454631,49.923687,35.54356,42.124405,0.25,0.64999998,6.0454631,7.0656695,5.9618421,-0.083621204,49.923687,35.54356,42.124405,0.919779619383268,-0.0836211817829554,2.69459968695141,-0.342226241888913
"8245",275,25,1,1112.5129,584.03412,1098.787,0.53152627,7.0143766,6.3699594,7.0019622,49.201481,40.576382,44.681293,0.25,0.64999998,7.0019622,7.0143766,6.3699594,-0.63200265,49.201481,40.576382,44.681293,0.531526237569247,-0.632002717283563,2.84634278750632,0.205004183386191
"8246",275,26,1,1056.887,296.35089,369.496,0.80204087,6.9630833,5.6915441,5.9121399,48.484528,32.393673,39.630695,0.25,0.64999998,5.9121399,6.9630833,5.6915441,-0.2205957,48.484528,32.393673,39.630695,0.802040861064802,-0.220595723454871,2.59407958081044,-0.205402711977922
"8247",275,27,1,1004.043,236.614,433.20261,0.54619706,6.9117904,5.4664302,6.0712056,47.772846,29.881859,37.782818,0.25,0.64999998,6.0712056,6.9117904,5.4664302,-0.60477543,47.772846,29.881859,37.782818,0.546197078544841,-0.604775418648084,2.51057342315772,0.178652568972528
"8248",275,28,1,953.84052,504.29871,694.99463,0.72561526,6.8604965,6.2231688,6.5439043,47.066414,38.727829,42.694027,0.25,0.64999998,6.5439043,6.8604965,6.2231688,-0.32073534,47.066414,38.727829,42.694027,0.725615261228709,-0.320735347838018,2.79139299959424,-0.106633427646683
"8249",275,29,1,906.14838,1235.391,2026.573,0.60959607,6.8092031,7.119143,7.6141014,46.365246,50.682198,48.475693,0.25,0.64999998,7.6141014,6.8092031,7.119143,-0.49495873,46.365246,50.682198,48.475693,0.609596101398765,-0.494958669973384,3.12850122737363,0.0632389744630936
"8250",275,30,1,860.841,663.95563,992.5589,0.66893321,6.7579098,6.4982152,6.9002862,45.669346,42.226799,43.914352,0.25,0.64999998,6.9002862,6.7579098,6.4982152,-0.40207106,45.669346,42.226799,43.914352,0.668933229050689,-0.402071030934088,2.89429281017817,-0.0267867899987902
"8251",276,1,2,192.0033,376.10291,558.83173,0.67301637,5.2575126,5.929863,6.3258486,27.641438,35.163277,31.176329,0.25,0.64999998,6.3258486,5.2575126,5.929863,-0.39598563,27.641438,35.163277,31.176329,0.673016383661679,-0.395985605411319,2.67854995836382,-0.0380146760283826
"8252",276,2,2,177.603,338.2634,686.44647,0.49277461,5.1795506,5.8238249,6.5315285,26.827745,33.916935,30.164797,0.25,0.64999998,6.5315285,5.1795506,5.8238249,-0.70770341,26.827745,33.916935,30.164797,0.492774622324156,-0.70770336499599,2.6381488021365,0.273884608646861
"8253",276,3,2,164.28281,177.7641,493.2543,0.36039037,5.1015892,5.1804576,6.201025,26.026213,26.837141,26.428566,0.25,0.64999998,6.201025,5.1015892,5.1804576,-1.0205675,26.026213,26.837141,26.428566,0.360390370646541,-1.02056747212171,2.39492023550327,0.588941378296502
"8254",276,4,2,151.96159,90.929123,110.6521,0.82175684,5.0236278,4.5100803,4.7063909,25.236835,20.340824,22.656965,0.25,0.64999998,4.7063909,5.0236278,4.5100803,-0.19631074,25.236835,20.340824,22.656965,0.821756866792406,-0.196310710169216,2.1434520872288,-0.234421307965095
"8255",276,5,2,140.5645,138.95779,155.2307,0.89516956,4.9456663,4.9341702,5.0449123,24.459616,24.346037,24.40276,0.25,0.64999998,5.0449123,4.9456663,4.9341702,-0.11074213,24.459616,24.346037,24.40276,0.895169512216333,-0.110742179516637,2.30158580853847,-0.320718111721619
"8256",276,6,2,130.02209,124.2983,155.4426,0.79964119,4.8677044,4.8226843,5.0462766,23.694546,23.258284,23.475401,0.25,0.64999998,5.0462766,4.8677044,4.8226843,-0.22359216,23.694546,23.258284,23.475401,0.799641153712045,-0.223592209806324,2.25930172383902,-0.207830865611804
"8257",276,7,2,120.2705,158.17461,347.01071,0.45582053,4.7897434,5.0636997,5.8493557,22.941643,25.641054,24.253822,0.25,0.64999998,5.8493557,4.7897434,5.0636997,-0.78565609,22.941643,25.641054,24.253822,0.455820542253581,-0.785656094617483,2.3494131795172,0.35343082300298
"8258",276,8,2,111.2502,247.0072,424.68359,0.58162642,4.7117815,5.5094175,6.0513444,22.200886,30.353682,25.959171,0.25,0.64999998,6.0513444,4.7117815,5.5094175,-0.54192692,22.200886,30.353682,25.959171,0.581626429219928,-0.541926911532696,2.5175695434623,0.107692383809842
"8259",276,9,2,105.7887,307.10529,532.17682,0.57707375,4.6614437,5.7271905,6.2769756,21.729057,32.800713,26.696976,0.25,0.64999998,6.2769756,4.6614437,5.7271905,-0.5497852,21.729057,32.800713,26.696976,0.577073781605144,-0.549785149582738,2.60028993925259,0.114191944478724
"8260",276,10,2,132.4774,446.6633,473.07489,0.94417036,4.8864121,6.1018052,6.1592536,23.877024,37.232025,29.815935,0.25,0.64999998,6.1592536,4.8864121,6.1018052,-0.057448667,23.877024,37.232025,29.815935,0.944170382833044,-0.0574486388338078,2.74375875078008,-0.379397178663533
"8261",276,11,2,201.26311,459.49341,726.10089,0.63282311,5.3046131,6.1301246,6.5876889,28.13892,37.578426,32.517941,0.25,0.64999998,6.5876889,5.3046131,6.1301246,-0.45756435,28.13892,37.578426,32.517941,0.632823091567895,-0.45756437209477,2.75478385931655,0.0226899482306956
"8262",276,12,2,187.983,397.37469,579.70587,0.68547642,5.2363515,5.9848795,6.3625207,27.419376,35.818783,31.338932,0.25,0.64999998,6.3625207,5.2363515,5.9848795,-0.37764117,27.419376,35.818783,31.338932,0.685476395124307,-0.377641215110496,2.69942953420439,-0.0567528380700795
"8263",276,13,2,173.88429,111.3232,173.6627,0.64103109,5.15839,4.7124376,5.157115,26.608988,22.207067,24.308592,0.25,0.64999998,5.157115,5.15839,4.7124376,-0.44467732,26.608988,22.207067,24.308592,0.641031148312217,-0.444677229931293,2.21992756019303,0.0140587167659105
"8264",276,14,2,160.843,233.8167,202.53709,1.1544389,5.0804286,5.4545374,5.3109231,25.810755,29.751978,27.711388,0.25,0.64999998,5.3109231,5.0804286,5.4545374,0.14361438,25.810755,29.751978,27.711388,1.15443892276718,0.143614444789912,2.49807949222596,-0.576214542615075
"8265",276,15,2,148.7798,408.34259,562.53339,0.72589928,5.0024672,6.0121064,6.3324504,25.024677,36.145424,30.075365,0.25,0.64999998,6.3324504,5.0024672,6.0121064,-0.320344,25.024677,36.145424,30.075365,0.725899292840199,-0.320343988875314,2.70953808160509,-0.115346992804588
"8266",276,16,2,149.9052,313.677,381.57031,0.82206869,5.0100031,5.748364,5.9442949,25.10013,33.04369,28.799322,0.25,0.64999998,5.9442949,5.0100031,5.748364,-0.19593132,25.10013,33.04369,28.799322,0.822068677198706,-0.195931338512438,2.60912703383104,-0.238257394754662
"8267",276,17,2,138.97971,116.6747,158.755,0.73493558,4.9343281,4.7593899,5.0673623,24.347593,22.651793,23.48439,0.25,0.64999998,5.0673623,4.9343281,4.7593899,-0.30797243,24.347593,22.651793,23.48439,0.734935592579761,-0.30797241275214,2.23600601021474,-0.123186416843914
"8268",276,18,2,128.5563,170.7428,254.23759,0.67158753,4.8563671,5.1401582,5.538269,23.584301,26.421227,24.962496,0.25,0.64999998,5.538269,4.8563671,5.1401582,-0.39811093,23.584301,26.421227,24.962496,0.671587549268383,-0.398110892860094,2.3785449395685,-0.0341509733456444
"8269",276,19,2,118.9145,114.2207,246.9749,0.462479,4.7784047,4.7381325,5.5092869,22.833151,22.4499,22.640715,0.25,0.64999998,5.5092869,4.7784047,4.7381325,-0.77115417,22.833151,22.4499,22.640715,0.462478980657549,-0.771154170289336,2.22704044492521,0.339686819170044
"8270",276,20,2,109.9959,158.4223,234.23669,0.67633426,4.7004433,5.0652642,5.4563322,22.094168,25.656902,23.808987,0.25,0.64999998,5.4563322,4.7004433,5.0652642,-0.39106786,22.094168,25.656902,23.808987,0.676334266847777,-0.391067847567459,2.34954177092765,-0.041422220393987
"8271",276,21,2,101.7462,260.90091,541.7392,0.48159873,4.6224813,5.5641408,6.2947845,21.367334,30.959663,25.720137,0.25,0.64999998,6.2947845,4.6224813,5.5641408,-0.73064399,21.367334,30.959663,25.720137,0.481598728687162,-0.730644024760193,2.53808973918859,0.295781742647101
"8272",276,22,2,101.4995,664.56018,1740.677,0.38178259,4.6200538,6.4991255,7.4620295,21.344896,42.238632,30.02631,0.25,0.64999998,7.4620295,4.6200538,6.4991255,-0.96290398,21.344896,42.238632,30.02631,0.381782593783913,-0.962903958609486,2.89712966444269,0.521506315687915
"8273",276,23,2,508.9913,3257.7351,3779.6699,0.86190993,6.2324309,8.0887871,8.2373924,38.843197,65.428474,50.412807,0.25,0.64999998,8.2373924,6.2324309,8.0887871,-0.14860451,38.843197,65.428474,50.412807,0.861909951448406,-0.148604478452282,3.50691409296559,-0.296237155526052
"8274",276,24,2,961.06189,6000,6875.9351,0.8726086,6.8680387,8.6995144,8.835783,47.169956,75.681549,59.7486,0.25,0.64999998,8.835783,6.8680387,8.6995144,-0.13626815,47.169956,75.681549,59.7486,0.872608585267188,-0.136268179620895,3.73828200397325,-0.309377811063165
"8275",276,25,2,1519.142,4241.938,5658.9048,0.74960405,7.325901,8.3527756,8.6409855,53.668827,69.76886,61.191608,0.25,0.64999998,8.6409855,7.325901,8.3527756,-0.28821015,53.668827,69.76886,61.191608,0.749604057661475,-0.288210134970287,3.59644705809875,-0.14904441811838
"8276",276,26,2,1405.207,1175.707,2054.2729,0.57232267,7.2479401,7.0696249,7.6276774,52.532635,49.979595,51.240219,0.25,0.64999998,7.6276774,7.2479401,7.0696249,-0.55805236,52.532635,49.979595,51.240219,0.572322693834884,-0.558052296614174,3.1081943532826,0.12963781345752
"8277",276,27,2,1299.816,475.56369,716.33612,0.66388345,7.1699781,6.1645007,6.5741496,51.408588,38.001068,44.199337,0.25,0.64999998,6.5741496,7.1699781,6.1645007,-0.40964869,51.408588,38.001068,44.199337,0.663883443431555,-0.409648681914795,2.77006160901998,-0.0160513444520599
"8278",276,28,2,1202.33,460.4433,557.07257,0.82654095,7.0920167,6.1321898,6.3226957,50.2967,37.603752,43.489594,0.25,0.64999998,6.3226957,7.0920167,6.1321898,-0.19050582,50.2967,37.603752,43.489594,0.826540965748861,-0.190505797615004,2.75790476460111,-0.235507445210522
"8279",276,29,2,1112.155,474.74219,939.25562,0.50544512,7.0140548,6.1627717,6.8450875,49.196964,37.979755,43.226017,0.25,0.64999998,6.8450875,7.0140548,6.1627717,-0.68231583,49.196964,37.979755,43.226017,0.505445141760238,-0.682315769140128,2.76912689872339,0.255860878272797
"8280",276,30,2,1028.744,264.2597,311.19931,0.84916544,6.9360938,5.5769324,5.7404337,48.109398,31.102175,38.682125,0.25,0.64999998,5.7404337,6.9360938,5.5769324,-0.16350125,48.109398,31.102175,38.682125,0.849165443201015,-0.163501243338293,2.55154856269646,-0.262546630093227
"8281",277,1,3,84.092743,44.83691,77.457817,0.57885587,4.4319201,3.8030317,4.3497334,19.641916,14.46305,16.854733,0.25,0.64999998,4.3497334,4.4319201,3.8030317,-0.54670173,19.641916,14.46305,16.854733,0.578855843561922,-0.546701807258401,1.87516918157627,0.115259455907627
"8282",277,2,3,75.683472,56.217731,86.235283,0.65191102,4.32656,4.029232,4.4570794,18.719122,16.234711,17.432714,0.25,0.64999998,4.4570794,4.32656,4.029232,-0.42784721,18.719122,16.234711,17.432714,0.651911016515131,-0.427847204106947,1.95855608292159,-0.00357060550382821
"8283",277,3,3,68.11512,73.017487,88.263184,0.82727003,4.221199,4.290699,4.4803228,17.818521,18.410097,18.111895,0.25,0.64999998,4.4803228,4.221199,4.290699,-0.18962412,17.818521,18.410097,18.111895,0.827270031409699,-0.189624118016405,2.05547578501094,-0.242108511516024
"8284",277,4,3,61.303612,183.52921,283.3446,0.64772439,4.1158385,5.2123737,5.6466637,16.940126,27.16884,21.453289,0.25,0.64999998,5.6466637,4.1158385,5.2123737,-0.43428999,16.940126,27.16884,21.453289,0.647724396371062,-0.434289987343807,2.40252308087021,-0.000634905379300499
"8285",277,5,3,55.538879,211.6376,335.83661,0.63018024,4.0170832,5.3548756,5.8166246,16.136957,28.674692,21.510981,0.25,0.64999998,5.8166246,4.0170832,5.3548756,-0.4617494,16.136957,28.674692,21.510981,0.630180253427403,-0.46174938396866,2.45643466077657,0.0257100306549182
"8286",277,6,3,61.39489,209.2028,297.85361,0.7023679,4.1173267,5.3433042,5.6966023,16.952379,28.5509,22.00013,0.25,0.64999998,5.6966023,4.1173267,5.3433042,-0.35329795,16.952379,28.5509,22.00013,0.702367851106455,-0.353298007773554,2.45237078462229,-0.0823105635601194
"8287",277,7,3,58.971039,183.284,320.01981,0.57272702,4.0770464,5.2110367,5.768383,16.622307,27.154903,21.245638,0.25,0.64999998,5.768383,4.0770464,5.2110367,-0.55734605,16.622307,27.154903,21.245638,0.572727044616394,-0.557346037689798,2.40185578339129,0.122298231723317
"8288",277,8,3,54.80426,50.55217,106.2312,0.47586933,4.003768,3.9230058,4.6656179,16.030157,15.389975,15.706805,0.25,0.64999998,4.6656179,4.003768,3.9230058,-0.742612,16.030157,15.389975,15.706805,0.475869330290913,-0.742611978632747,1.91619094357341,0.311017402125516
"8289",277,9,3,49.323841,38.099609,56.395149,0.67558306,3.8984075,3.640204,4.032383,15.19758,13.251085,14.190998,0.25,0.64999998,4.032383,3.8984075,3.640204,-0.39217916,15.19758,13.251085,14.190998,0.675583089602263,-0.392179124553784,1.80973140402159,-0.0394199866467954
"8290",277,10,3,44.391449,47.34473,52.175468,0.9074136,3.793047,3.8574555,3.9546125,14.387205,14.879963,14.63151,0.25,0.64999998,3.9546125,3.793047,3.8574555,-0.09715692,14.387205,14.879963,14.63151,0.907413614382913,-0.0971569081366902,1.88991612833042,-0.334507707557503
"8291",277,11,3,39.952309,34.29454,83.754807,0.40946355,3.6876864,3.5349863,4.4278936,13.599031,12.496128,13.035921,0.25,0.64999998,4.4278936,3.6876864,3.5349863,-0.89290738,13.599031,12.496128,13.035921,0.409463542791042,-0.892907408245596,1.76859325801489,0.461302278330563
"8292",277,12,3,35.957081,20.36405,31.554331,0.64536464,3.5823259,3.0137711,3.4517109,12.833059,9.0828161,10.79631,0.25,0.64999998,3.4517109,3.5823259,3.0137711,-0.43793979,12.833059,9.0828161,10.79631,0.645364656915084,-0.4379397623836,1.57362240730898,0.00584132009883948
"8293",277,13,3,32.36137,16.156151,29.92594,0.53987116,3.4769654,2.7823009,3.3987257,12.089289,7.7411985,9.6739645,0.25,0.64999998,3.3987257,3.4769654,2.7823009,-0.61642474,12.089289,7.7411985,9.6739645,0.539871128525954,-0.616424818783331,1.48662307459366,0.183966918915492
"8294",277,14,3,29.125231,44.58009,64.209137,0.69429511,3.3716049,3.7972872,4.1621456,11.36772,14.419391,12.802953,0.25,0.64999998,4.1621456,3.3716049,3.7972872,-0.36485818,11.36772,14.419391,12.802953,0.694295112547611,-0.36485817464332,1.86385587273263,-0.0669268337101362
"8295",277,15,3,26.212709,69.292053,133.5952,0.51867175,3.2662444,4.2383304,4.8948145,10.668352,17.963444,13.843423,0.25,0.64999998,4.8948145,3.2662444,4.2383304,-0.65648407,10.668352,17.963444,13.843423,0.518671726229685,-0.656484108017937,2.02880900753976,0.223582290268802
"8296",277,16,3,24.92544,137.737,180.8022,0.76181042,3.215889,4.9253459,5.1974034,10.341942,24.259031,15.839366,0.25,0.64999998,5.1974034,3.215889,4.9253459,-0.27205753,10.341942,24.259031,15.839366,0.761810420448424,-0.272057546311806,2.28918513411742,-0.164095136398905
"8297",277,17,3,82.627029,717.97137,1106.561,0.64883125,4.4143367,6.5764298,7.0090122,19.486368,43.249428,29.030575,0.25,0.64999998,7.0090122,4.4143367,6.5764298,-0.43258262,19.486368,43.249428,29.030575,0.648831261900609,-0.432582593154626,2.92769457812342,-0.0107920857675898
"8298",277,18,3,384.63611,2746.01,4172.793,0.65807486,5.9522977,7.9179044,8.3363409,35.429848,62.693211,47.129723,0.25,0.64999998,8.3363409,5.9522977,7.9179044,-0.41843659,35.429848,62.693211,47.129723,0.658074819431494,-0.418436646778314,3.44292220269918,-0.0270552540206743
"8299",277,19,3,607.99701,2053.5061,3556.7561,0.57735366,6.4101701,7.6273041,8.1766043,41.090279,58.175766,48.892315,0.25,0.64999998,8.1766043,6.4101701,7.6273041,-0.54930025,41.090279,58.175766,48.892315,0.577353645362413,-0.549300296648349,3.32543579144254,0.110675515703842
"8300",277,20,3,547.19733,3699.4919,8228.6123,0.44958881,6.3048096,8.215951,9.0153723,39.750626,67.501854,51.800007,0.25,0.64999998,9.0153723,6.3048096,8.215951,-0.79942191,39.750626,67.501854,51.800007,0.449588796400093,-0.79942189975208,3.55600216853964,0.353819951010614
"8301",277,21,3,607.99683,4576.8472,11708.4,0.39090285,6.4101696,8.4287653,9.368062,41.090275,71.044083,54.029816,0.25,0.64999998,9.368062,6.4101696,8.4287653,-0.93929625,41.090275,71.044083,54.029816,0.3909028731509,-0.9392961561184,3.63845412898796,0.492215206950218
"8302",277,22,3,961.06042,5999.9971,7097.4019,0.84537935,6.8680372,8.6995144,8.8674841,47.169937,75.681549,59.748589,0.25,0.64999998,8.8674841,6.8680372,8.6995144,-0.16796981,47.169937,75.681549,59.748589,0.845379363397753,-0.167969801606635,3.73828146814484,-0.277676166865352
"8303",277,23,3,961.06097,4745.48,6590.2681,0.72007388,6.8680377,8.4649477,8.7933493,47.169941,71.655342,58.137581,0.25,0.64999998,8.7933493,6.8680377,8.4649477,-0.32840148,47.169941,71.655342,58.137581,0.720073891986276,-0.328401444479188,3.64618007161801,-0.114515277435589
"8304",277,24,3,864.9549,2474.2949,2591.325,0.95483774,6.7626772,7.8137107,7.8599248,45.733803,61.054073,52.841602,0.25,0.64999998,7.8599248,6.7626772,7.8137107,-0.046213858,45.733803,61.054073,52.841602,0.954837737450918,-0.0462138613658372,3.394426725591,-0.39113062542301
"8305",277,25,3,778.45941,1454.542,1916.186,0.75908184,6.6573167,7.2824464,7.5580921,44.319866,53.034027,48.481552,0.25,0.64999998,7.5580921,6.6573167,7.2824464,-0.27564567,44.319866,53.034027,48.481552,0.759081842785617,-0.275645677642647,3.19135297125727,-0.158260371743153
"8306",277,26,3,700.61353,765.89319,1207.923,0.634058,6.5519567,6.6410427,7.0966578,42.928135,44.103447,43.511826,0.25,0.64999998,7.0966578,6.5519567,6.6410427,-0.45561484,42.928135,44.103447,43.511826,0.634057957336685,-0.455614913365494,2.94822008057359,0.0249105070509613
"8307",277,27,3,630.55212,261.2865,622.47089,0.41975698,6.4465957,5.5656176,6.4336967,41.558598,30.976099,35.879288,0.25,0.64999998,6.4336967,6.4465957,5.5656176,-0.86807936,41.558598,30.976099,35.879288,0.419756978515092,-0.868079357754488,2.54518622896166,0.440246378206673
"8308",277,28,3,567.49689,99.95607,133.58479,0.74825937,6.3412352,4.6047306,4.8947363,40.211262,21.203545,29.19968,0.25,0.64999998,4.8947363,6.3412352,4.6047306,-0.29000562,40.211262,21.203545,29.19968,0.748259363959026,-0.290005617848482,2.18859327628778,-0.138464421266424
"8309",277,29,3,510.74719,220.9783,391.9039,0.56385839,6.2358747,5.3980646,5.9710169,38.886131,29.139101,33.661655,0.25,0.64999998,5.9710169,6.2358747,5.3980646,-0.57295215,38.886131,29.139101,33.661655,0.563858384670323,-0.572952150022768,2.48187535557061,0.144575383121406
"8310",277,30,3,459.67249,150.91479,169.0117,0.89292514,6.1305141,5.0167155,5.1299682,37.583202,25.167435,30.755045,0.25,0.64999998,5.1299682,6.1305141,5.0167155,-0.11325253,37.583202,25.167435,30.755045,0.892925105185026,-0.113252570396588,2.3395601831435,-0.315234825740146
"8311",278,1,1,468.5806,2802.0601,5861.5151,0.47804365,6.1497083,7.9381104,8.6761637,37.818913,63.013596,48.817062,0.25,0.64999998,8.6761637,6.1497083,7.9381104,-0.73805326,37.818913,63.013596,48.817062,0.478043654617558,-0.738053223009002,3.44875638173828,0.294111760691846
"8312",278,2,1,1519.15,6000,13714.24,0.43750146,7.3259063,8.6995144,9.5261898,53.668903,75.681549,63.731827,0.25,0.64999998,9.5261898,7.3259063,8.6995144,-0.82667524,53.668903,75.681549,63.731827,0.437501458338194,-0.826675239845579,3.73102576945959,0.385823932408396
"8313",278,3,1,2401.333,6000,19498.42,0.30771723,7.7837791,8.6995144,9.878089,60.587219,75.681549,67.715096,0.25,0.64999998,9.878089,7.7837791,8.6995144,-1.178574,60.587219,75.681549,67.715096,0.307717240678988,-1.17857396741787,3.72401433420224,0.742460103407028
"8314",278,4,1,2401.3169,4647.6851,8989.252,0.5170269,7.7837725,8.4441242,9.1037846,60.587112,71.30323,65.727142,0.25,0.64999998,9.1037846,7.7837725,8.4441242,-0.6596604,60.587112,71.30323,65.727142,0.517026900569702,-0.659660373777613,3.62576923072181,0.225975190410722
"8315",278,5,1,2281.251,3566.1689,4125.0752,0.86451006,7.7324791,8.1792469,8.3248396,59.791233,66.900078,63.245857,0.25,0.64999998,8.3248396,7.7324791,8.1792469,-0.14559233,59.791233,66.900078,63.245857,0.864510033659508,-0.145592367610925,3.52507545547666,-0.286301767092747
"8316",278,6,1,2167.189,6000,14591.04,0.41121125,7.6811862,8.6995144,9.5881634,59.000622,75.681549,66.822586,0.25,0.64999998,9.5881634,7.6811862,8.6995144,-0.88864821,59.000622,75.681549,66.822586,0.411211263898941,-0.888648172466014,3.72556444665369,0.45147777363574
"8317",278,7,1,2383.5381,3691.0381,4997.459,0.73858297,7.7763414,8.2136631,8.5166845,60.471485,67.464264,63.87225,0.25,0.64999998,8.5166845,7.7763414,8.2136631,-0.30302185,60.471485,67.464264,63.87225,0.738582967864269,-0.303021836856275,3.53772424792662,-0.128751256155264
"8318",278,8,1,2264.3611,1223.214,1511.127,0.80947137,7.7250481,7.1092372,7.320611,59.676369,50.541252,54.919201,0.25,0.64999998,7.320611,7.7250481,7.1092372,-0.21137388,59.676369,50.541252,54.919201,0.809471341588099,-0.211373909100029,3.12152202259639,-0.213985589190163
"8319",278,9,1,2151.1431,1917.58,3485.1479,0.55021477,7.6737547,7.5588193,8.1562662,58.886513,57.13575,58.004524,0.25,0.64999998,8.1562662,7.6737547,7.5588193,-0.59744662,58.886513,57.13575,58.004524,0.550214812978238,-0.597446507956516,3.2903820517422,0.169431709707927
"8320",278,10,1,2043.5861,2305.3359,3274.969,0.70392603,7.6224613,7.7429819,8.0940638,58.101917,59.95377,59.02058,0.25,0.64999998,8.0940638,7.6224613,7.7429819,-0.351082,58.101917,59.95377,59.02058,0.703926021895169,-0.351082010880922,3.36029566877165,-0.0785137166166899
"8321",278,11,1,1941.406,432.55161,805.70093,0.53686374,7.5711679,6.0697017,6.6917124,57.322582,36.841278,45.954731,0.25,0.64999998,6.6917124,7.5711679,6.0697017,-0.62201095,57.322582,36.841278,45.954731,0.536863734289099,-0.622010970325762,2.73591542193172,0.1983267795137
"8322",278,12,1,1844.3361,538.42432,896.34857,0.60068631,7.5198746,6.2886472,6.7983294,56.548515,39.547085,47.289837,0.25,0.64999998,6.7983294,7.5198746,6.2886472,-0.50968242,56.548515,39.547085,47.289837,0.600686315592605,-0.509682418153603,2.81669581770312,0.0854951444799761
"8323",278,13,1,1752.119,365.61938,736.85718,0.4961876,7.4685812,5.9015927,6.6023941,55.779705,34.828796,44.076523,0.25,0.64999998,6.6023941,7.4685812,5.9015927,-0.70080119,55.779705,34.828796,44.076523,0.496187578710979,-0.700801240865294,2.67360234707744,0.276752182989692
"8324",278,14,1,1664.5129,421.15121,792.96057,0.53111243,7.4172878,6.0429921,6.6757736,55.016159,36.517754,44.822613,0.25,0.64999998,6.6757736,7.4172878,6.0429921,-0.63278157,55.016159,36.517754,44.822613,0.531112423408392,-0.632781559983286,2.72563218427247,0.208417854570767
"8325",278,15,1,1581.288,491.87601,1000.842,0.4914622,7.3659949,6.1982265,6.908597,54.257881,38.418011,45.656105,0.25,0.64999998,6.908597,7.3659949,6.1982265,-0.71037024,54.257881,38.418011,45.656105,0.491462198828586,-0.710370252162217,2.78294757417625,0.28556501297925
"8326",278,16,1,1502.223,673.47662,975.76251,0.69020545,7.3147011,6.5124531,6.8832192,53.504852,42.412045,47.636646,0.25,0.64999998,6.8832192,7.3147011,6.5124531,-0.37076595,53.504852,42.412045,47.636646,0.69020546813179,-0.370765945817323,2.89959405794778,-0.0550162783218829
"8327",278,17,1,1427.1121,859.2417,989.28333,0.86854964,7.2634082,6.7560501,6.8969808,52.757099,45.644215,49.071949,0.25,0.64999998,6.8969808,7.2634082,6.7560501,-0.14093053,52.757099,45.644215,49.071949,0.868549660085751,-0.140930515792578,2.99053227859423,-0.285977015948707
"8328",278,18,1,1355.756,1636.2791,3277.8889,0.49918684,7.2121143,7.4001799,8.0949545,52.014595,54.762661,53.370945,0.25,0.64999998,8.0949545,7.2121143,7.4001799,-0.69477481,52.014595,54.762661,53.370945,0.499186869939369,-0.694774764477619,3.23313874446498,0.264208129480799
"8329",278,19,1,1287.969,1308.187,2268.1531,0.57676309,7.1608219,7.1763973,7.7267213,51.27737,51.500679,51.388905,0.25,0.64999998,7.7267213,7.1608219,7.1763973,-0.55032367,51.27737,51.500679,51.388905,0.576763094166791,-0.55032367881921,3.14875261428462,0.120732204634644
"8330",278,20,1,1223.5699,930.22052,1531.876,0.6072427,7.1095281,6.8354216,7.3342485,50.545391,46.722988,48.596622,0.25,0.64999998,7.3342485,7.1095281,6.8354216,-0.49882671,50.545391,46.722988,48.596622,0.607242701106356,-0.498826730758166,3.02052836550818,0.0706294439407742
"8331",278,21,1,1162.392,1224.178,2410.6021,0.5078308,7.0582352,7.1100249,7.787632,49.818684,50.552456,50.184227,0.25,0.64999998,7.787632,7.0582352,7.1100249,-0.67760694,49.818684,50.552456,50.184227,0.507830802935084,-0.677606951970568,3.12408723830289,0.2476744521632
"8332",278,22,1,1104.272,966.17963,1040.847,0.92826283,7.0069413,6.8733497,6.9477901,49.097225,47.242935,48.16116,0.25,0.64999998,6.9477901,7.0069413,6.8733497,-0.074440368,49.097225,47.242935,48.16116,0.928262876292097,-0.0744403144433529,3.03500191864105,-0.354588193368146
"8333",278,23,1,1049.058,807.57672,1021.872,0.79029149,6.9556479,6.6940379,6.9293914,48.381039,44.810143,46.561371,0.25,0.64999998,6.9293914,6.9556479,6.6940379,-0.23535343,48.381039,44.810143,46.561371,0.790291465075861,-0.235353458429852,2.96767807850455,-0.19316839232921
"8334",278,24,1,996.60559,228.67281,325.54401,0.70243287,6.904355,5.432292,5.7854977,47.67012,29.509796,37.506474,0.25,0.64999998,5.7854977,6.904355,5.432292,-0.35320544,47.67012,29.509796,37.506474,0.702432859999482,-0.353205455296096,2.49791982658344,-0.072947082028691
"8335",278,25,1,946.77533,206.9449,259.08539,0.79875171,6.8530617,5.3324528,5.5571575,46.964455,28.435053,36.543629,0.25,0.64999998,5.5571575,6.8530617,5.3324528,-0.22470513,46.964455,28.435053,36.543629,0.798751716567268,-0.2247051242257,2.46075876970028,-0.201644713404279
"8336",278,26,1,899.43652,146.45599,302.26001,0.48453647,6.8017683,4.9867249,5.7112875,46.264053,24.867424,33.918549,0.25,0.64999998,5.7112875,6.8017683,4.9867249,-0.72456259,46.264053,24.867424,33.918549,0.484536442647507,-0.724562633457255,2.33288875154349,0.297716812065136
