id,time,h,k_level,i_level,yg_level,si_level,lkt,lmt,lyt,lk2,lm2,lkm,kelas_true,ielas_true,yg,k,i,si,kk,ii,ki
176,12,2,76.639076,81.476059,135.435,.60158795,4.339107,4.4003091,4.9084916,18.82785,19.36272,19.093412,.25,.64999998,4.9084916,4.339107,4.4003091,-.50818253,18.82785,19.36272,19.093412
176,13,2,70.891151,67.68148,136.084,.49735075,4.2611456,4.2148128,4.9132724,18.157362,17.764647,17.95993,.25,.64999998,4.9132724,4.2611456,4.2148128,-.69845974,18.157362,17.764647,17.95993
176,14,2,65.574318,52.383999,96.569977,.54244602,4.1831841,3.9586012,4.5702677,17.499029,15.670524,16.559559,.25,.64999998,4.5702677,4.1831841,3.9586012,-.61166668,17.499029,15.670524,16.559559
176,15,2,60.656239,97.592369,129.8511,.75157136,4.1052227,4.5807991,4.8663883,16.852854,20.983721,18.805201,.25,.64999998,4.8663883,4.1052227,4.5807991,-.28558913,16.852854,20.983721,18.805201
176,16,2,56.107029,115.3857,174.01221,.66308969,4.0272613,4.7482805,5.1591253,16.218834,22.546167,19.122566,.25,.64999998,5.1591253,4.0272613,4.7482805,-.41084501,16.218834,22.546167,19.122566
176,17,2,56.583141,173.28889,229.6499,.75457859,4.0357113,5.1549602,5.4365559,16.286966,26.573614,20.80393,.25,.64999998,5.4365559,4.0357113,5.1549602,-.28159586,16.286966,26.573614,20.80393
176,18,2,100.5919,303.2305,721.84222,.42007864,4.6110716,5.7144933,6.5818067,21.261982,32.655434,26.349937,.25,.64999998,6.5818067,4.6110716,5.7144933,-.86731339,21.261982,32.655434,26.349937
176,19,2,135.8653,400.01959,541.93811,.73812783,4.911664,5.9915137,6.2951517,24.124443,35.898235,29.428303,.25,.64999998,6.2951517,4.911664,5.9915137,-.30363825,24.124443,35.898235,29.428303
176,20,2,152.97189,437.686,990.34662,.44195235,5.0302544,6.081502,6.8980551,25.303459,36.984665,30.591501,.25,.64999998,6.8980551,5.0302544,6.081502,-.81655324,25.303459,36.984665,30.591501
176,21,2,153.55141,381.16901,1047.728,.36380529,5.0340352,5.943243,6.9543791,25.341511,35.322136,29.918495,.25,.64999998,6.9543791,5.0340352,5.943243,-1.0111364,25.341511,35.322136,29.918495
176,22,2,146.0862,429.21921,674.92072,.63595504,4.9841967,6.0619678,6.514595,24.842216,36.747456,30.214041,.25,.64999998,6.514595,4.9841967,6.0619678,-.45262742,24.842216,36.747456,30.214041
176,23,2,157.13181,203.9041,424.00879,.48089594,5.057085,5.3176498,6.0497541,25.574108,28.277399,26.891808,.25,.64999998,6.0497541,5.057085,5.3176498,-.73210436,25.574108,28.277399,26.891808
176,24,2,145.34689,89.944458,187.8485,.47881383,4.9791231,4.4991922,5.2356358,24.791668,20.242731,22.402033,.25,.64999998,5.2356358,4.9791231,4.4991922,-.7364434,24.791668,20.242731,22.402033
176,25,2,134.44591,138.7137,279.05261,.49708799,4.9011621,4.9324121,5.6314001,24.021391,24.32869,24.174551,.25,.64999998,5.6314001,4.9011621,4.9324121,-.69898826,24.021391,24.32869,24.174551
176,26,2,124.3624,340.89261,491.55759,.69349474,4.8231997,5.8315673,6.1975789,23.263256,34.007175,28.126814,.25,.64999998,6.1975789,4.8231997,5.8315673,-.36601162,23.263256,34.007175,28.126814
176,27,2,137.373,670.03333,945.23761,.70885175,4.9226999,6.5073276,6.8514361,24.232975,42.34531,32.033623,.25,.64999998,6.8514361,4.9226999,6.5073276,-.34410888,24.232975,42.34531,32.033623
176,28,2,384.6326,1759.0909,3452.448,.50951988,5.9522886,7.4725523,8.1468391,35.429741,55.839039,44.478786,.25,.64999998,8.1468391,5.9522886,7.4725523,-.67428643,35.429741,55.839039,44.478786
176,29,2,533.45551,1510.9399,2423.2419,.62352008,6.2793756,7.320487,7.7928615,39.430557,53.589531,45.968086,.25,.64999998,7.7928615,6.2793756,7.320487,-.47237432,39.430557,53.589531,45.968086
176,30,2,499.36411,740.86609,1044.932,.70900887,6.2133355,6.60782,6.9517069,38.605537,43.663284,41.056602,.25,.64999998,6.9517069,6.2133355,6.60782,-.34388724,38.605537,43.663284,41.056602
177,1,5,2.1889269,7.5808101,12.01401,.63099748,.78341144,2.02562,2.4860735,.61373347,4.1031365,1.5868939,.25,.64999998,2.4860735,.78341144,2.02562,-.46045342,.61373347,4.1031365,1.5868939
177,2,5,2.73031,16.693529,17.171789,.97214848,1.0044152,2.8150213,2.8432679,1.0088499,7.924345,2.82745,.25,.64999998,2.8432679,1.0044152,2.8150213,-.028246731,1.0088499,7.924345,2.82745
177,3,5,11.80182,37.89851,54.83556,.69113016,2.4682539,3.6349118,4.0043387,6.0922771,13.212584,8.9718847,.25,.64999998,4.0043387,2.4682539,3.6349118,-.36942711,6.0922771,13.212584,8.9718847
177,4,5,10.52887,19.996981,37.732441,.52996784,2.354121,2.9955814,3.6305203,5.5418854,8.9735079,7.0519609,.25,.64999998,3.6305203,2.354121,2.9955814,-.63493896,5.5418854,8.9735079,7.0519609
177,5,5,8.9495363,31.56819,73.160042,.43149495,2.1916018,3.4521499,4.2926493,4.8031182,11.917338,7.5657377,.25,.64999998,4.2926493,2.1916018,3.4521499,-.84049946,4.8031182,11.917338,7.5657377
177,6,5,8.8519049,22.53376,29.43078,.76565284,2.1806326,3.1150146,3.382041,4.7551584,9.7033157,6.7927022,.25,.64999998,3.382041,2.1806326,3.1150146,-.26702642,4.7551584,9.7033157,6.7927022
177,7,5,7.5241199,19.147539,20.801991,.92046666,2.0181139,2.9521742,3.0350487,4.0727835,8.715332,5.9578238,.25,.64999998,3.0350487,2.0181139,2.9521742,-.082874499,4.0727835,8.715332,5.9578238
177,8,5,6.3955021,31.148279,52.25737,.59605527,1.855595,3.4387591,3.956181,3.4432328,11.825064,6.3809443,.25,.64999998,3.956181,1.855595,3.4387591,-.5174219,3.4432328,11.825064,6.3809443
177,9,5,12.09307,174.7272,347.08691,.50341052,2.4926326,5.1632261,5.849575,6.2132173,26.658903,12.870026,.25,.64999998,5.849575,2.4926326,5.1632261,-.68634927,6.2132173,26.658903,12.870026
177,10,5,153.93961,804.79968,1578.646,.50980377,5.0365605,6.6905932,7.3643227,25.366941,44.764038,33.697578,.25,.64999998,7.3643227,5.0365605,6.6905932,-.67372936,25.366941,44.764038,33.697578
177,11,5,130.84869,468.8074,831.28082,.56395793,4.8740416,6.1501923,6.7229676,23.756281,37.824863,29.976294,.25,.64999998,6.7229676,4.8740416,6.1501923,-.5727756,23.756281,37.824863,29.976294
177,12,5,111.2214,811.08667,1785.844,.45417553,4.7115226,6.6983747,7.4876466,22.198444,44.868225,31.559544,.25,.64999998,7.4876466,4.7115226,6.6983747,-.78927153,22.198444,44.868225,31.559544
177,13,5,153.9397,596.86578,871.90222,.68455589,5.036561,6.3916922,6.7706771,25.366947,40.853729,32.192146,.25,.64999998,6.7706771,5.036561,6.3916922,-.37898499,25.366947,40.853729,32.192146
177,14,5,130.84869,300.94711,447.38809,.67267573,4.8740416,5.7069345,6.1034265,23.756281,32.569099,27.815836,.25,.64999998,6.1034265,4.8740416,5.7069345,-.39649189,23.756281,32.569099,27.815836
177,15,5,111.2214,379.46191,499.86111,.75913471,4.7115226,5.9387541,6.2143302,22.198444,35.268799,27.980574,.25,.64999998,6.2143302,4.7115226,5.9387541,-.27557603,22.198444,35.268799,27.980574
177,16,5,94.5382,496.6741,985.87091,.50379223,4.5490041,6.2079339,6.8935256,20.693438,38.538445,28.239916,.25,.64999998,6.8935256,4.5490041,6.2079339,-.68559134,20.693438,38.538445,28.239916
177,17,5,84.89225,227.1638,392.5285,.57871926,4.4413829,5.4256716,5.972609,19.725882,29.437912,24.097485,.25,.64999998,5.972609,4.4413829,5.4256716,-.54693776,19.725882,29.437912,24.097485
177,18,5,72.158409,333.67111,683.50928,.48817348,4.2788639,5.8101559,6.5272403,18.308676,33.757912,24.860867,.25,.64999998,6.5272403,4.2788639,5.8101559,-.71708441,18.308676,33.757912,24.860867
177,19,5,62.743851,167.6064,347.84421,.48184329,4.1390605,5.1216183,5.8517547,17.131823,26.230974,21.198689,.25,.64999998,5.8517547,4.1390605,5.1216183,-.73013633,17.131823,26.230974,21.198689
177,20,5,53.332272,174.7271,216.78,.80601114,3.9765415,5.1632252,5.3788829,15.812882,26.658894,20.531778,.25,.64999998,5.3788829,3.9765415,5.1632252,-.21565771,15.812882,26.658894,20.531778
177,21,5,45.332432,164.64301,449.97241,.36589578,3.8140228,5.1037793,6.1091862,14.54677,26.048563,19.465931,.25,.64999998,6.1091862,3.8140228,5.1037793,-1.0054067,14.54677,26.048563,19.465931
177,22,5,38.53257,55.381699,102.8868,.53827798,3.6515038,4.0142493,4.6336293,13.33348,16.114197,14.658047,.25,.64999998,4.6336293,3.6515038,4.0142493,-.61938018,13.33348,16.114197,14.658047
177,23,5,32.752682,27.24921,41.2038,.6613276,3.4889848,3.3050246,3.7185304,12.173015,10.923188,11.53118,.25,.64999998,3.7185304,3.4889848,3.3050246,-.41350594,12.173015,10.923188,11.53118
177,24,5,27.839781,38.127541,41.90358,.90988743,3.3264658,3.6409369,3.7353714,11.065375,13.256421,12.111452,.25,.64999998,3.7353714,3.3264658,3.6409369,-.094434388,11.065375,13.256421,12.111452
177,25,5,23.663811,24.61097,31.25808,.78734744,3.1639469,3.2031922,3.4422779,10.01056,10.260441,10.13473,.25,.64999998,3.4422779,3.1639469,3.2031922,-.23908566,10.01056,10.260441,10.13473
177,26,5,20.114241,16.036579,49.77243,.32219803,3.0014281,2.7748723,3.9074612,9.0085707,7.6999164,8.3285799,.25,.64999998,3.9074612,3.0014281,2.7748723,-1.1325889,9.0085707,7.6999164,8.3285799
177,27,5,17.097099,45.973629,51.31028,.89599258,2.8389089,3.828068,3.937891,8.0594034,14.654105,10.867537,.25,.64999998,3.937891,2.8389089,3.828068,-.10982315,8.0594034,14.654105,10.867537
177,28,5,14.53254,12.98659,27.77309,.46759617,2.6763904,2.5639174,3.3240676,7.1630654,6.5736723,6.8620439,.25,.64999998,3.3240676,2.6763904,2.5639174,-.76015025,7.1630654,6.5736723,6.8620439
177,29,5,12.35266,17.42296,29.126551,.59818137,2.5138714,2.8577888,3.3716502,6.3195496,8.1669569,7.1841135,.25,.64999998,3.3716502,2.5138714,2.8577888,-.5138613,6.3195496,8.1669569,7.1841135
177,30,5,10.49976,11.39001,16.205441,.702851,2.3513525,2.4327366,2.785347,5.5288582,5.9182076,5.720221,.25,.64999998,2.785347,2.3513525,2.4327366,-.35261035,5.5288582,5.9182076,5.720221
178,1,4,141.64571,205.79021,299.32779,.68750787,4.9533291,5.3268571,5.701539,24.535469,28.375406,26.385675,.25,.64999998,5.701539,4.9533291,5.3268571,-.37468201,24.535469,28.375406,26.385675
178,2,4,123.94,82.618523,128.12109,.64484715,4.8197975,4.4142337,4.8529758,23.230448,19.485458,21.275713,.25,.64999998,4.8529758,4.8197975,4.4142337,-.43874195,23.230448,19.485458,21.275713
178,3,4,108.4475,49.18964,66.283684,.74210781,4.6862664,3.8956831,4.193944,21.961094,15.176347,18.256208,.25,.64999998,4.193944,4.6862664,3.8956831,-.29826075,21.961094,15.176347,18.256208
178,4,4,94.891533,51.298519,62.38895,.82223725,4.5527344,3.9376619,4.133388,20.72739,15.505181,17.927128,.25,.64999998,4.133388,4.5527344,3.9376619,-.19572629,20.72739,15.505181,17.927128
178,5,4,83.03009,67.074722,143.7123,.46672919,4.4192033,4.2058072,4.9678135,19.529358,17.688814,18.586317,.25,.64999998,4.9678135,4.4192033,4.2058072,-.76200604,19.529358,17.688814,18.586317
178,6,4,72.651329,110.962,145.2076,.76416111,4.2856717,4.709188,4.9781642,18.366982,22.176451,20.182034,.25,.64999998,4.9781642,4.2856717,4.709188,-.26897663,18.366982,22.176451,20.182034
178,7,4,63.56992,114.0123,155.28799,.73419905,4.1521406,4.7363062,5.0452814,17.240273,22.432596,19.66581,.25,.64999998,5.0452814,4.1521406,4.7363062,-.3089751,17.240273,22.432596,19.66581
178,8,4,55.62368,302.55011,460.47189,.65704358,4.018609,5.7122469,6.1322517,16.14922,32.629765,22.955288,.25,.64999998,6.1322517,4.018609,5.7122469,-.42000493,16.14922,32.629765,22.955288
178,9,4,84.954086,268.46799,810.32141,.33131048,4.442111,5.5927315,6.6974311,19.732349,31.278645,24.843534,.25,.64999998,6.6974311,4.442111,5.5927315,-1.1046994,19.732349,31.278645,24.843534
178,10,4,74.334831,127.1293,206.9646,.61425626,4.3085794,4.8452048,5.3325477,18.563856,23.476009,20.87595,.25,.64999998,5.3325477,4.3085794,4.8452048,-.48734307,18.563856,23.476009,20.87595
178,11,4,65.042976,110.2452,247.08389,.44618529,4.1750484,4.7027068,5.509728,17.431028,22.115452,19.634027,.25,.64999998,5.509728,4.1750484,4.7027068,-.80702096,17.431028,22.115452,19.634027
178,12,4,56.912609,63.76226,134.55409,.47387826,4.0415168,4.1551614,4.9019661,16.333858,17.265366,16.793154,.25,.64999998,4.9019661,4.0415168,4.1551614,-.74680483,16.333858,17.265366,16.793154
178,13,4,49.798531,147.0634,143.3721,1.0257463,3.9079854,4.9908638,4.9654431,15.27235,24.908722,19.504223,.25,.64999998,4.9654431,3.9079854,4.9908638,.025420489,15.27235,24.908722,19.504223
178,14,4,43.573711,145.108,155.96539,.93038589,3.7744541,4.9774785,5.049634,14.246504,24.775291,18.787264,.25,.64999998,5.049634,3.7744541,4.9774785,-.072155848,14.246504,24.775291,18.787264
178,15,4,38.478779,111.8657,103.5879,1.0799109,3.6501069,4.717299,4.6404204,13.32328,22.252911,17.218645,.25,.64999998,4.6404204,3.6501069,4.717299,.07687851,13.32328,22.252911,17.218645
178,16,4,33.708981,133.52769,224.58859,.59454352,3.5177643,4.894309,5.4142704,12.374666,23.954262,17.217026,.25,.64999998,5.4142704,3.5177643,4.894309,-.51996136,12.374666,23.954262,17.217026
178,17,4,34.84967,122.5416,336.52179,.36414167,3.5510437,4.8084507,5.8186631,12.609912,23.121199,17.075018,.25,.64999998,5.8186631,3.5510437,4.8084507,-1.0102123,12.609912,23.121199,17.075018
178,18,4,31.787121,70.770523,75.915337,.93222958,3.4590611,4.2594428,4.3296189,11.965104,18.142853,14.733673,.25,.64999998,4.3296189,3.4590611,4.2594428,-.070176169,11.965104,18.142853,14.733673
178,19,4,27.81373,122.7481,317.7193,.38634133,3.3255298,4.8101344,5.7611685,11.059149,23.137394,15.996245,.25,.64999998,5.7611685,3.3255298,4.8101344,-.95103401,11.059149,23.137394,15.996245
178,20,4,35.757919,318.2739,472.29861,.67388278,3.5767717,5.7629123,6.1576114,12.793296,33.211159,20.612621,.25,.64999998,6.1576114,3.5767717,5.7629123,-.3946991,12.793296,33.211159,20.612621
178,21,4,208.3837,1004.924,1285.676,.78163081,5.3393812,6.9126673,7.15904,28.508991,47.784969,36.909367,.25,.64999998,7.15904,5.3393812,6.9126673,-.24637276,28.508991,47.784969,36.909367
178,22,4,190.85291,758.39069,1140.757,.66481358,5.251503,6.6311989,7.0394473,27.578283,43.972797,34.823761,.25,.64999998,7.0394473,5.251503,6.6311989,-.4082486,27.578283,43.972797,34.823761
178,23,4,166.99631,392.81201,902.47333,.43526164,5.1179719,5.973331,6.8051391,26.193636,35.680683,30.571341,.25,.64999998,6.8051391,5.1179719,5.973331,-.83180797,26.193636,35.680683,30.571341
178,24,4,146.1218,244.3096,292.59561,.83497357,4.9844403,5.4984365,5.6787915,24.844645,30.232803,27.406628,.25,.64999998,5.6787915,4.9844403,5.4984365,-.18035521,24.844645,30.232803,27.406628
178,25,4,127.8565,276.8837,432.58859,.64006239,4.8509088,5.6235976,6.069787,23.531315,31.624849,27.279558,.25,.64999998,6.069787,4.8509088,5.6235976,-.44618961,23.531315,31.624849,27.279558
178,26,4,111.8745,98.616547,80.891876,1.2191156,4.7173777,4.591239,4.3931136,22.253653,21.079475,21.658607,.25,.64999998,4.3931136,4.7173777,4.591239,.19812569,22.253653,21.079475,21.658607
178,27,4,97.89016,106.5604,183.76891,.57986087,4.5838461,4.6687121,5.2136788,21.011644,21.796873,21.400658,.25,.64999998,5.2136788,4.5838461,4.6687121,-.54496711,21.011644,21.796873,21.400658
178,28,4,85.653893,135.00259,194.4953,.69411749,4.4503145,4.9052939,5.2704082,19.8053,24.061909,21.830101,.25,.64999998,5.2704082,4.4503145,4.9052939,-.36511403,19.8053,24.061909,21.830101
178,29,4,74.947159,91.847847,95.033157,.9664821,4.3167834,4.5201335,4.5542259,18.634619,20.431606,19.512438,.25,.64999998,4.5542259,4.3167834,4.5201335,-.034092497,18.634619,20.431606,19.512438
178,30,4,65.578758,140.4599,165.0121,.8512097,4.1832519,4.944922,5.106019,17.499596,24.452253,20.685854,.25,.64999998,5.106019,4.1832519,4.944922,-.16109677,17.499596,24.452253,20.685854
179,1,2,414.97131,226.0457,421.8696,.53581887,6.0282092,5.4207373,6.0446963,36.339306,29.384392,32.677338,.25,.64999998,6.0446963,6.0282092,5.4207373,-.62395912,36.339306,29.384392,32.677338
179,2,2,383.84851,356.69641,603.30328,.59123898,5.9502478,5.8768849,6.40242,35.405449,34.537777,34.968922,.25,.64999998,6.40242,5.9502478,5.8768849,-.52553499,35.405449,34.537777,34.968922
179,3,2,355.05991,265.59631,491.75049,.54010379,5.8722863,5.5819774,6.1979713,34.483746,31.158472,32.778969,.25,.64999998,6.1979713,5.8722863,5.5819774,-.61599398,34.483746,31.158472,32.778969
179,4,2,328.43039,343.4729,633.88782,.54185122,5.7943249,5.839108,6.4518719,33.5742,34.095181,33.833687,.25,.64999998,6.4518719,5.7943249,5.839108,-.61276382,33.5742,34.095181,33.833687
179,5,2,303.7981,488.31519,1172.2271,.41657048,5.7163634,6.1909609,7.0666609,32.676811,38.327995,35.389782,.25,.64999998,7.0666609,5.7163634,6.1909609,-.87569958,32.676811,38.327995,35.389782
179,6,2,281.01321,733.48541,1010.411,.72592777,5.6384015,6.5978079,6.9181123,31.791571,43.531071,37.201092,.25,.64999998,6.9181123,5.6384015,6.5978079,-.32030475,31.791571,43.531071,37.201092
179,7,2,264.5932,637.36133,997.64899,.63886333,5.5781937,6.4573369,6.9054017,31.116245,41.697201,36.020275,.25,.64999998,6.9054017,5.5781937,6.4573369,-.44806474,31.116245,41.697201,36.020275
179,8,2,244.7487,634.19208,1083.0129,.58558124,5.5002322,6.452352,6.9875021,30.252554,41.632847,35.489433,.25,.64999998,6.9875021,5.5002322,6.452352,-.53515035,30.252554,41.632847,35.489433
179,9,2,228.54269,342.6153,449.54111,.76214451,5.4317231,5.8366084,6.1082273,29.503616,34.065998,31.702841,.25,.64999998,6.1082273,5.4317231,5.8366084,-.27161911,29.503616,34.065998,31.702841
179,10,2,211.40199,415.21109,787.03778,.52756184,5.3537617,6.0287871,6.6682763,28.662764,36.346275,32.276688,.25,.64999998,6.6682763,5.3537617,6.0287871,-.63948917,28.662764,36.346275,32.276688
179,11,2,195.5468,148.06129,199.7249,.74132615,5.2757998,4.9976263,5.2969408,27.834063,24.976269,26.366476,.25,.64999998,5.2969408,5.2757998,4.9976263,-.29931459,27.834063,24.976269,26.366476
179,12,2,180.8808,133.0166,155.3549,.85621113,5.1978383,4.8904738,5.045712,27.017523,23.916735,25.419891,.25,.64999998,5.045712,5.1978383,4.8904738,-.15523829,27.017523,23.916735,25.419891
179,13,2,167.3148,42.875771,75.163002,.57043719,5.1198769,3.758307,4.3196592,26.213139,14.124871,19.242069,.25,.64999998,4.3196592,5.1198769,3.758307,-.56135219,26.213139,14.124871,19.242069
179,14,2,154.7661,90.769852,119.1433,.76185441,5.0419149,4.508327,4.7803268,25.420906,20.325012,22.7306,.25,.64999998,4.7803268,5.0419149,4.508327,-.27199981,25.420906,20.325012,22.7306
179,15,2,143.15871,71.447212,64.167702,1.113445,4.963954,4.268959,4.1615,24.640839,18.22401,21.190916,.25,.64999998,4.1615,4.963954,4.268959,.10745885,24.640839,18.22401,21.190916
179,16,2,132.4218,62.96241,82.373306,.76435453,4.8859921,4.1425381,4.4112616,23.872919,17.160622,20.240408,.25,.64999998,4.4112616,4.8859921,4.1425381,-.26872355,23.872919,17.160622,20.240408
179,17,2,122.4902,122.5191,151.6044,.80814999,4.8080311,4.8082671,5.0212746,23.117163,23.119432,23.118298,.25,.64999998,5.0212746,4.8080311,4.8082671,-.2130076,23.117163,23.119432,23.118298
179,18,2,113.3034,69.833069,117.5199,.59422338,4.7300692,4.2461076,4.7666078,22.373554,18.02943,20.084383,.25,.64999998,4.7666078,4.7300692,4.2461076,-.52049994,22.373554,18.02943,20.084383
179,19,2,104.8056,146.157,274.7999,.53186703,4.6521072,4.9846816,5.6160431,21.642101,24.847052,23.189274,.25,.64999998,5.6160431,4.6521072,4.9846816,-.63136178,21.642101,24.847052,23.189274
179,20,2,96.945213,175.3369,694.98401,.25228912,4.5741458,5.1667094,6.543889,20.92281,26.694887,23.633282,.25,.64999998,6.543889,4.5741458,5.1667094,-1.3771795,20.92281,26.694887,23.633282
179,21,2,89.707474,115.1162,274.78009,.41893938,4.4965539,4.7459421,5.6159711,20.218996,22.523966,21.340385,.25,.64999998,5.6159711,4.4965539,4.7459421,-.87002903,20.218996,22.523966,21.340385
179,22,2,82.979424,187.4993,332.98419,.5630877,4.4185925,5.2337751,5.808095,19.52396,27.392403,23.125919,.25,.64999998,5.808095,4.4185925,5.2337751,-.5743199,19.52396,27.392403,23.125919
179,23,2,83.605141,183.78281,252.1113,.72897488,4.426105,5.2137547,5.5298705,19.590406,27.183237,23.076626,.25,.64999998,5.5298705,4.426105,5.2137547,-.31611601,19.590406,27.183237,23.076626
179,24,2,82.246971,232.16589,275.3959,.84302592,4.4097266,5.4474521,5.6182098,19.445688,29.674734,24.021774,.25,.64999998,5.6182098,4.4097266,5.4474521,-.17075758,19.445688,29.674734,24.021774
179,25,2,106.5398,142.76759,173.2852,.82388794,4.6685185,4.9612179,5.1549387,21.795065,24.613684,23.161537,.25,.64999998,5.1549387,4.6685185,4.9612179,-.19372074,21.795065,24.613684,23.161537
179,26,2,98.549339,67.191452,85.628418,.78468639,4.5905571,4.2075462,4.450017,21.073214,17.703445,19.314981,.25,.64999998,4.450017,4.5905571,4.2075462,-.24247114,21.073214,17.703445,19.314981
179,27,2,91.158127,116.7781,202.6454,.5762682,4.5125957,4.7602754,5.3114576,20.36352,22.660221,21.481197,.25,.64999998,5.3114576,4.5125957,4.7602754,-.55118209,20.36352,22.660221,21.481197
179,28,2,84.321274,101.8854,139.5676,.73000753,4.4346342,4.6238484,4.938549,19.665981,21.379974,20.505077,.25,.64999998,4.938549,4.4346342,4.6238484,-.31470042,19.665981,21.379974,20.505077
179,29,2,77.997177,111.7604,193.12061,.57870781,4.3566728,4.7163572,5.2633147,18.980598,22.244026,20.547625,.25,.64999998,5.2633147,4.3566728,4.7163572,-.54695755,18.980598,22.244026,20.547625
179,30,2,72.147392,182.07629,512.198,.35548028,4.2787113,5.2044258,6.2387114,18.307371,27.086048,22.268236,.25,.64999998,6.2387114,4.2787113,5.2044258,-1.0342855,18.307371,27.086048,22.268236
180,1,3,34.647968,34.035759,49.633629,.68573987,3.545239,3.5274117,3.9046686,12.568719,12.442634,12.505517,.25,.64999998,3.9046686,3.545239,3.5274117,-.3772569,12.568719,12.442634,12.505517
180,2,3,31.18317,10.85422,16.87887,.64306557,3.4398785,2.3845539,2.8260624,11.832764,5.6860971,8.2025757,.25,.64999998,2.8260624,3.4398785,2.3845539,-.44150859,11.832764,5.6860971,8.2025757
180,3,3,28.06485,14.34103,23.112341,.62049234,3.334518,2.6631246,3.1403668,11.11901,7.0922322,8.8802366,.25,.64999998,3.1403668,3.334518,2.6631246,-.47724202,11.11901,7.0922322,8.8802366
180,4,3,25.258369,6.5898108,9.7696066,.67452163,3.2291574,1.8855246,2.2792761,10.427458,3.5552032,6.0886559,.25,.64999998,2.2792761,3.2291574,1.8855246,-.39375153,10.427458,3.5552032,6.0886559
180,5,3,22.732531,5.9573302,9.0466089,.65851527,3.1237969,1.7846224,2.20239,9.7581072,3.1848772,5.5747981,.25,.64999998,2.20239,3.1237969,1.7846224,-.41776755,9.7581072,3.1848772,5.5747981
180,6,3,20.45928,4.9019952,5.6991701,.86012441,3.0184367,1.5896423,1.7403206,9.11096,2.5269625,4.7982345,.25,.64999998,1.7403206,3.0184367,1.5896423,-.15067823,9.11096,2.5269625,4.7982345
180,7,3,18.413349,7.001596,10.38169,.67441773,2.9130759,1.9461381,2.3400438,8.4860115,3.7874537,5.6692481,.25,.64999998,2.3400438,2.9130759,1.9461381,-.39390558,8.4860115,3.7874537,5.6692481
180,8,3,16.57202,11.3666,25.33197,.44870573,2.8077157,2.4306793,3.2320673,7.8832674,5.9082022,6.8246565,.25,.64999998,3.2320673,2.8077157,2.4306793,-.80138797,7.8832674,5.9082022,6.8246565
180,9,3,14.91481,19.68412,34.039951,.57826525,2.7023547,2.9798121,3.527535,7.3027205,8.8792801,8.0525093,.25,.64999998,3.527535,2.7023547,2.9798121,-.54772258,7.3027205,8.8792801,8.0525093
180,10,3,13.42333,18.29727,29.17613,.62713146,2.5969942,2.9067519,3.3733509,6.7443786,8.4492064,7.5488176,.25,.64999998,3.3733509,2.5969942,2.9067519,-.46659911,6.7443786,8.4492064,7.5488176
180,11,3,12.081,16.070801,30.424231,.52822375,2.4916339,2.777004,3.4152393,6.2082396,7.7117515,6.9192772,.25,.64999998,3.4152393,2.4916339,2.777004,-.63823533,6.2082396,7.7117515,6.9192772
180,12,3,10.8729,7.0284629,9.6714344,.72672391,2.3862734,1.949968,2.2691767,5.6943007,3.8023751,4.6531568,.25,.64999998,2.2691767,2.3862734,1.949968,-.31920865,5.6943007,3.8023751,4.6531568
180,13,3,9.7856092,5.8780699,10.54408,.55747586,2.2809129,1.7712284,2.3555646,5.2025638,3.1372502,4.0400176,.25,.64999998,2.3555646,2.2809129,1.7712284,-.58433604,5.2025638,3.1372502,4.0400176
180,14,3,8.8070488,9.8950624,15.7804,.6270476,2.1755524,2.2920358,2.7587688,4.7330279,5.253428,4.986444,.25,.64999998,2.7587688,2.1755524,2.2920358,-.46673283,4.7330279,5.253428,4.986444
180,15,3,7.9263439,7.5072951,15.13328,.49607852,2.0701919,2.0158753,2.7168963,4.2856941,4.0637536,4.1732488,.25,.64999998,2.7168963,2.0701919,2.0158753,-.70102108,4.2856941,4.0637536,4.1732488
180,16,3,7.133709,10.40605,14.16372,.73469752,1.9648312,2.3423874,2.6506839,3.8605618,5.4867787,4.602396,.25,.64999998,2.6506839,1.9648312,2.3423874,-.30829641,3.8605618,5.4867787,4.602396
180,17,3,6.4203382,23.623171,34.54615,.68381488,1.8594708,3.1622281,3.5422962,3.4576318,9.9996862,5.8800712,.25,.64999998,3.5422962,1.8594708,3.1622281,-.38006803,3.4576318,9.9996862,5.8800712
180,18,3,18.67061,22.538651,23.31855,.96655452,2.9269507,3.1152318,3.1492491,8.5670404,9.704669,9.1181297,.25,.64999998,3.1492491,2.9269507,3.1152318,-.03401757,8.5670404,9.704669,9.1181297
180,19,3,16.803551,48.010021,91.094917,.52703291,2.8215902,3.8714097,4.5119019,7.9613709,14.987813,10.923532,.25,.64999998,4.5119019,2.8215902,3.8714097,-.64049226,7.9613709,14.987813,10.923532
180,20,3,20.084471,72.369591,119.9875,.60314274,2.9999468,4.281786,4.7873874,8.9996815,18.333691,12.84513,.25,.64999998,4.7873874,2.9999468,4.281786,-.50560141,8.9996815,18.333691,12.84513
180,21,3,31.97887,75.402649,115.8331,.65095943,3.4650755,4.3228426,4.7521505,12.006748,18.686968,14.978976,.25,.64999998,4.7521505,3.4650755,4.3228426,-.42930797,12.006748,18.686968,14.978976
